Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
17,2025-10-10 08:27:17,1.2567348639969111e-05,2.3693920689866004e-07,9.515330091414143e-06,5.131372054060874e-07,1.0722713900124248e-05,5.263051595089753e-07
18,2025-10-10 08:28:22,1.1217731515689167e-05,3.4904578752540605e-07,6.6861409486751455e-06,4.016438394966055e-07,9.337649604423959e-06,4.790456883934284e-07
19,2025-10-10 08:29:27,1.3723271689691785e-05,2.755915906192875e-07,9.008561939527482e-06,4.5893772822084205e-07,1.2073274815893598e-05,7.033205037145699e-07
20,2025-10-10 08:30:31,1.289173959695411e-05,3.510558308967347e-07,7.164374796531092e-06,3.5464662218371297e-07,1.0248318151662161e-05,6.14507315532094e-07
21,2025-10-10 08:31:35,1.2508682873058063e-05,3.2242550070010184e-07,8.401944435076913e-06,3.8541601343106286e-07,9.228600901023398e-06,3.6591741357390947e-07
22,2025-10-10 08:32:40,9.792678705489166e-06,3.4817317569557134e-07,5.908822730882335e-06,3.0383606984374284e-07,8.693195735931525e-06,5.028685200767223e-07
23,2025-10-10 08:33:45,1.2675079883006646e-05,3.5360945878968627e-07,7.532567627421827e-06,4.877603059569462e-07,1.0168132076993075e-05,5.436391735205656e-07
24,2025-10-10 08:34:49,1.4792210274894302e-05,3.0134090706117593e-07,1.0046025292087535e-05,4.579338308957117e-07,1.0687635712214316e-05,5.432459316794487e-07
25,2025-10-10 08:35:54,1.4213048872946388e-05,2.529834393999792e-07,8.28892020043881e-06,4.4289272768441883e-07,1.0848787629580414e-05,5.363719969648334e-07
26,2025-10-10 08:36:59,1.2850996001789738e-05,2.7547462826383284e-07,9.537449041197021e-06,5.492356904749886e-07,1.133601288394459e-05,5.136727824410416e-07
27,2025-10-10 08:38:04,1.3944036321156261e-05,3.266826285780154e-07,8.626694006252933e-06,5.26530516738866e-07,1.1041978915438122e-05,6.88332323196145e-07
28,2025-10-10 08:39:08,1.2438216950627634e-05,2.1173160426343834e-07,8.791929537288468e-06,5.299591341860034e-07,1.0259955318892011e-05,4.894404064214567e-07
29,2025-10-10 08:40:13,1.4811033632877724e-05,3.4863696337163213e-07,8.866418444997137e-06,4.912249431904277e-07,1.1153151201481748e-05,4.917444452513146e-07
30,2025-10-10 08:41:17,1.1515958650010205e-05,3.3015217355218043e-07,6.5357091034723425e-06,3.2030388064944575e-07,1.0060856325821987e-05,5.688283230114739e-07
31,2025-10-10 08:42:22,1.5224431609839328e-05,3.7780704309222086e-07,8.807824265710806e-06,4.4606431005658347e-07,1.1686906719710066e-05,6.185611032938387e-07
32,2025-10-10 08:43:27,1.490214914801058e-05,4.566167679750027e-07,9.596069082018488e-06,4.5962189513761943e-07,1.0471984896787134e-05,5.969713282179363e-07
33,2025-10-10 08:44:31,1.3178030417115849e-05,3.206755048061561e-07,8.55971720570281e-06,4.4316535697779816e-07,1.0608283516289063e-05,5.367386399350014e-07
34,2025-10-10 08:45:36,1.0705551330314478e-05,2.9061596263961486e-07,6.282808419744157e-06,4.1316851142802675e-07,1.0189764176882221e-05,4.745983033408791e-07
35,2025-10-10 08:46:41,1.1131863804969555e-05,2.708025311817995e-07,6.1399299271514e-06,3.3002813112539793e-07,9.214479890662375e-06,4.557542949408102e-07
36,2025-10-10 08:47:46,1.0242787951142418e-05,3.0733209019136777e-07,7.4705939867580895e-06,3.550174203158029e-07,9.370451180767958e-06,5.347093957902302e-07
37,2025-10-10 08:48:50,1.210440583565564e-05,3.667987436536349e-07,7.160838112252321e-06,3.543463518256429e-07,1.0618105530380006e-05,5.623515894886307e-07
38,2025-10-10 08:49:55,1.2040701357296513e-05,5.475551355416571e-07,6.73606575518626e-06,3.9346919689859696e-07,8.865226081011812e-06,5.230986472550579e-07
39,2025-10-10 08:51:00,1.1635450491986887e-05,3.339976061305599e-07,8.090562160223413e-06,6.091309784380653e-07,1.0139681160925562e-05,6.168874488707686e-07
40,2025-10-10 08:52:05,1.1306072089212194e-05,3.586616844343725e-07,7.487551924922897e-06,4.955712689736752e-07,9.9362835979111e-06,5.909600762429988e-07
41,2025-10-10 08:53:09,9.699357160108946e-06,4.1368751555326173e-07,6.499150997596459e-06,8.432726284133817e-07,8.021880158137762e-06,5.040337173897529e-07
42,2025-10-10 08:54:15,1.1979025159369883e-05,3.7111401140916195e-07,7.02230970128781e-06,3.2782181155494987e-07,9.777494761387118e-06,4.9186294229565e-07
43,2025-10-10 08:55:20,1.1849433055433067e-05,4.6421945235958267e-07,7.115859657069734e-06,3.835624972502773e-07,8.880461597859934e-06,4.91854400601785e-07
