Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
20,2025-10-06 19:46:16,4.596824755509488e-05,1.3842562223494403e-06,1.7707654287990593e-05,1.9466679227921696e-06,3.786091621993393e-05,9.245046596503484e-06
21,2025-10-06 19:47:05,5.308561193873018e-05,1.7861149885277514e-06,1.646202240013217e-05,1.6171711548743753e-06,4.029388695658831e-05,1.066178505865736e-05
22,2025-10-06 19:47:55,5.5954930893609145e-05,1.864759069061088e-06,1.7676941471256313e-05,1.6855164181379392e-06,3.437919522242261e-05,8.030848998856841e-06
23,2025-10-06 19:48:45,4.946951153828039e-05,1.318627675588608e-06,1.881567666606188e-05,2.111755565142671e-06,4.072652946573996e-05,1.166398037448784e-05
24,2025-10-06 19:49:34,4.65732358938542e-05,1.3754892686087728e-06,1.7679346593579837e-05,2.130101340365999e-06,4.08166594669801e-05,1.101560138099481e-05
25,2025-10-06 19:50:23,4.660313269932992e-05,1.3103373597736272e-06,1.6479755253762107e-05,1.8217313359044911e-06,4.400242205293559e-05,1.2181617335759824e-05
26,2025-10-06 19:51:12,5.425085624732873e-05,1.4607106092666444e-06,1.897405318018741e-05,2.1022452297832497e-06,4.195085496028206e-05,1.3022968737500569e-05
27,2025-10-06 19:52:02,5.067725172547277e-05,1.5090462436944974e-06,2.044351069230288e-05,2.2040533698862725e-06,3.790131974845679e-05,9.001128922152472e-06
28,2025-10-06 19:52:51,5.089401396252136e-05,1.6487272568193883e-06,1.9197827803019152e-05,1.951382601653556e-06,4.3609298612024006e-05,1.3763823527284848e-05
29,2025-10-06 19:53:40,4.919584471130278e-05,1.4280111738449108e-06,1.8249804296210925e-05,2.021160956165251e-06,4.723510176507517e-05,1.4681780489074002e-05
30,2025-10-06 19:54:29,5.03023746645237e-05,1.7605464571035703e-06,1.7878803465931625e-05,1.7466425919114307e-06,3.885692979488376e-05,1.0101533453888947e-05
31,2025-10-06 19:55:19,5.216934162843856e-05,1.6567449756679024e-06,1.947944650004807e-05,2.096881732693981e-06,4.816326156076301e-05,1.58481953381306e-05
32,2025-10-06 19:56:08,5.485909723668137e-05,1.8282572510426013e-06,1.8932531407722664e-05,1.907406447993382e-06,4.165145171719509e-05,1.1277154810538926e-05
33,2025-10-06 19:56:58,4.984538837859986e-05,1.6590761498771258e-06,1.788663884672026e-05,1.977267826222055e-06,4.290846935184334e-05,1.1509705319707635e-05
34,2025-10-06 19:57:47,5.381757546252253e-05,1.7782925062295397e-06,1.8353581513474992e-05,1.9525288220190837e-06,4.12898714312604e-05,1.1195898480347714e-05
35,2025-10-06 19:58:36,5.093540836109689e-05,1.5636253677669586e-06,1.8025533500942718e-05,1.8924507571007265e-06,4.673441224656294e-05,1.490059669398228e-05
36,2025-10-06 19:59:26,5.3517854977869206e-05,1.5232629749902243e-06,1.814502116403993e-05,2.047871896272776e-06,4.427975644927251e-05,1.3576621591364726e-05
37,2025-10-06 20:00:16,4.853100298807256e-05,1.2933313180328791e-06,1.7027983955975046e-05,1.863787382546066e-06,3.802339696146184e-05,8.851121316961816e-06
38,2025-10-06 20:01:05,5.079876342861667e-05,1.3768310758054505e-06,1.952971331076192e-05,2.010658981399152e-06,5.190901077867238e-05,1.8729727834924095e-05
39,2025-10-06 20:01:54,4.80534760560758e-05,1.2481798812506328e-06,1.781426851432677e-05,1.8958657433612344e-06,4.01537447398681e-05,1.0314599721912817e-05
40,2025-10-06 20:02:44,5.083491207003021e-05,1.4222493851992736e-06,1.8792095773045855e-05,1.933002145519269e-06,4.1847308147824336e-05,1.098171154771346e-05
41,2025-10-06 20:03:34,5.358277811962076e-05,1.5366124268149651e-06,1.880673191356763e-05,1.908680925550028e-06,4.498490786764009e-05,1.3441108265407275e-05
42,2025-10-06 20:04:24,4.63382419868541e-05,1.3155688151608196e-06,1.5511726207062537e-05,1.616637217777041e-06,3.94463562181091e-05,9.428430131795933e-06
43,2025-10-06 20:05:13,4.3883527709231984e-05,1.6628808804037252e-06,1.118097041175048e-05,1.450022667301611e-06,3.24209841111589e-05,6.717761788034884e-06
44,2025-10-06 20:06:03,4.018996633980976e-05,1.9820109712934867e-06,8.139329522816041e-06,7.99136097255498e-07,2.667455380578332e-05,3.926369376121709e-06
45,2025-10-06 20:06:53,4.100614494695343e-05,1.9127232522118438e-06,1.2455334993610734e-05,1.147400429902372e-06,2.982301502107987e-05,5.509764928421322e-06
46,2025-10-06 20:07:43,4.904141974848564e-05,1.7153095376757276e-06,1.6367510462966806e-05,1.6760315821660233e-06,3.4878783170766425e-05,6.968334800463073e-06
47,2025-10-06 20:08:33,5.0803551659983626e-05,1.3565085419527128e-06,1.7347666403377815e-05,1.909731766247778e-06,3.808563100315965e-05,1.0452753476622638e-05
48,2025-10-06 20:09:22,5.496228127999103e-05,1.9060194918465312e-06,1.8223264444339197e-05,2.003384771028258e-06,3.72290802752584e-05,9.494638475022395e-06
49,2025-10-06 20:10:12,5.005280303049808e-05,1.4601469399843234e-06,1.5651116503478946e-05,1.7551062046676652e-06,4.092387983578583e-05,1.118663402046583e-05
