Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
14,2025-10-05 15:34:29,4.637297794118922e-05,1.5343388946026897e-06,1.7285738291850095e-05,1.8669309085529124e-06,3.523607815614227e-05,8.346977282587342e-06
15,2025-10-05 15:35:17,4.510072211472149e-05,1.3898097873937262e-06,1.6435336880116225e-05,1.7348871669851456e-06,4.038711592180277e-05,1.0558652793108644e-05
16,2025-10-05 15:36:06,4.791330525866222e-05,1.2755258886903795e-06,1.8032274627488576e-05,2.0757550934934426e-06,3.589931202152563e-05,8.421942474499447e-06
17,2025-10-05 15:36:54,4.509207560543516e-05,1.454309505430695e-06,1.697072504036612e-05,1.8536467252332448e-06,3.8767806309625286e-05,9.136604220381626e-06
18,2025-10-05 15:37:42,4.873611769662389e-05,1.4701235920370991e-06,1.802778590254128e-05,1.732552511897574e-06,3.9148617132278574e-05,1.073142102083904e-05
19,2025-10-05 15:38:31,5.138847786034795e-05,1.6211263597285744e-06,1.6938318672332642e-05,1.803226101475061e-06,4.629430578528826e-05,1.4482959706239762e-05
20,2025-10-05 15:39:19,4.743321763789332e-05,1.5387178072862346e-06,1.6721204636915843e-05,1.6307943736824986e-06,3.732604096984282e-05,9.656523952288874e-06
21,2025-10-05 15:40:07,4.6465921059279935e-05,1.3037711905023e-06,1.7656528131571037e-05,2.0471596216514742e-06,3.9711521277796535e-05,9.852932584475594e-06
22,2025-10-05 15:40:55,5.276619660565807e-05,1.5408865881113632e-06,1.8059288547478403e-05,1.954474316214772e-06,3.441473055731947e-05,8.126093094431037e-06
23,2025-10-05 15:41:44,4.8327233975742345e-05,1.5169217118129508e-06,1.819814456816005e-05,1.9492202428820297e-06,4.354279059648469e-05,1.2363036566535436e-05
24,2025-10-05 15:42:33,5.116855653963803e-05,1.5764085341456432e-06,1.881463085395829e-05,1.957473811578949e-06,4.560412387855095e-05,1.3549420813363609e-05
25,2025-10-05 15:43:21,5.051833174407605e-05,1.485626727149756e-06,1.943731157938444e-05,1.812167563595048e-06,3.72747319949962e-05,9.603313047466677e-06
26,2025-10-05 15:44:11,5.010503373159558e-05,1.823943749485588e-06,1.806971665785362e-05,1.8440810283278575e-06,4.1929348519653686e-05,1.0916227122072164e-05
27,2025-10-05 15:44:59,4.792941451614574e-05,1.4486602235372675e-06,1.7382455292480614e-05,2.005599396666956e-06,3.806074015422212e-05,9.144033683398402e-06
28,2025-10-05 15:45:47,4.739613580517776e-05,1.5481444045189089e-06,1.720860467346874e-05,1.6743829149678968e-06,3.85790983969958e-05,9.50238077880345e-06
29,2025-10-05 15:46:35,5.502157429959631e-05,1.8232700084613304e-06,1.713339921294299e-05,1.7483165294605447e-06,3.811557505506436e-05,1.04157995883829e-05
30,2025-10-05 15:47:24,5.086545422727795e-05,1.5755957647584764e-06,1.903404025216382e-05,1.9861541988007017e-06,4.3455935813785374e-05,1.2524476900999732e-05
31,2025-10-05 15:48:13,5.143359728587704e-05,1.6619900293961167e-06,1.772222886953223e-05,1.8287558713395504e-06,4.376091015800832e-05,1.3030704624377802e-05
32,2025-10-05 15:49:01,5.0400853814247526e-05,1.3424408008022192e-06,1.75898318344192e-05,1.7178489960628676e-06,3.621738617409776e-05,8.806116536102295e-06
33,2025-10-05 15:49:49,4.7740387211892e-05,1.440419482335308e-06,1.599915784789019e-05,1.6976410220583311e-06,4.448535222612016e-05,1.2349380883719882e-05
34,2025-10-05 15:50:38,4.8160251243212215e-05,1.470156519625401e-06,1.7392092411361304e-05,1.83380878583536e-06,4.3829501328085385e-05,1.2687098393329418e-05
35,2025-10-05 15:51:27,4.95102097191058e-05,1.2470369881887291e-06,1.7298898870921064e-05,1.996361834152014e-06,3.6321783147164055e-05,8.000880517355076e-06
36,2025-10-05 15:52:15,4.618794090149869e-05,1.4116037452636484e-06,1.5871127014843722e-05,1.8911425590967224e-06,3.377012845851013e-05,7.057313387206454e-06
37,2025-10-05 15:53:03,4.364047236005142e-05,1.498962540821588e-06,1.7492627734094768e-05,1.8874350895779448e-06,4.525687564482794e-05,1.1708582855058184e-05
38,2025-10-05 15:53:51,4.8362887271835575e-05,1.7804977535534934e-06,1.7002953066613813e-05,1.7107960924899844e-06,3.957127797837856e-05,9.679485083308154e-06
39,2025-10-05 15:54:40,5.052010817707675e-05,1.4380794069458494e-06,1.531122262021789e-05,1.5635281976219467e-06,3.704192095499437e-05,9.333933136725936e-06
40,2025-10-05 15:55:29,5.197117440980392e-05,1.886101218372112e-06,1.7688197971654773e-05,1.765820811196721e-06,3.165014949257916e-05,6.515888838930649e-06
41,2025-10-05 15:56:17,5.01454442873861e-05,1.4482192492942997e-06,1.7489561688233124e-05,1.7421692039938646e-06,3.5690577908642496e-05,9.060567891478076e-06
42,2025-10-05 15:57:05,4.6586041868579287e-05,1.2711339460839362e-06,1.6560061262493875e-05,1.7317472643715023e-06,3.661225557549663e-05,9.258895982794277e-06
43,2025-10-05 15:57:54,4.9214014837151154e-05,1.396973157176935e-06,1.7726708751997222e-05,1.8071144805231469e-06,4.560462212643834e-05,1.2942326481577964e-05
44,2025-10-05 15:58:42,5.019553666740784e-05,1.9085947651001144e-06,1.888471879762932e-05,1.999476120286959e-06,4.164674720663619e-05,1.0916653147857609e-05
45,2025-10-05 15:59:31,4.981874939113951e-05,1.3503118946647866e-06,1.859726892572411e-05,1.9473968628506053e-06,3.822527302044243e-05,9.38620594831434e-06
46,2025-10-05 16:00:19,4.856476761694317e-05,1.464253221600471e-06,1.7754773758982267e-05,1.8868688652250257e-06,4.069895042291272e-05,1.1254609839461273e-05
47,2025-10-05 16:01:07,4.586873561485128e-05,1.3236758180066232e-06,1.6596863037676712e-05,1.7257954558411738e-06,4.290891448888168e-05,1.152677406584123e-05
48,2025-10-05 16:01:56,4.871865304889589e-05,1.6052823715762789e-06,1.8549782889953903e-05,2.0632003458936133e-06,4.51530113281251e-05,1.3747497603214817e-05
49,2025-10-05 16:02:44,5.083472503319975e-05,1.1587701176240934e-06,1.6558204831262913e-05,1.7868257837420536e-06,3.849266618627389e-05,1.0594508517734849e-05
50,2025-10-05 16:03:33,4.781087411864782e-05,1.5366979617010557e-06,1.5823007454951465e-05,1.6156646840845634e-06,4.042159296613335e-05,1.0790339056557045e-05
51,2025-10-05 16:04:21,4.84383235435093e-05,1.4181073009591274e-06,1.6813305481200302e-05,1.7573531264472394e-06,3.898862108164813e-05,1.010010830708534e-05
52,2025-10-05 16:05:09,5.407689154934836e-05,1.949441754704373e-06,1.7491768992350387e-05,1.845292137325492e-06,3.66543752645665e-05,9.05101554818848e-06
53,2025-10-05 16:05:58,5.1612871632134016e-05,1.5571861896757198e-06,1.634560481855729e-05,1.7829903386372244e-06,4.355362673313934e-05,1.3182295440461324e-05
54,2025-10-05 16:06:47,4.792673413045456e-05,1.2412930094428469e-06,1.641875965807671e-05,1.7402910638748664e-06,3.551359471853921e-05,8.130989156225351e-06
55,2025-10-05 16:07:35,3.714380696107078e-05,1.2600918189462338e-06,1.4605097800490796e-05,1.6089482011905526e-06,3.016735836758322e-05,4.586642561591226e-06
56,2025-10-05 16:08:23,3.9244417818329325e-05,1.2087558929306654e-06,1.5935932708099898e-05,1.8263428593995549e-06,3.332937640010414e-05,6.9164654164754325e-06
57,2025-10-05 16:09:12,4.239908643310919e-05,1.383236022124222e-06,1.6349264235104854e-05,1.8266072045824771e-06,3.933759741858722e-05,9.200077794960586e-06
58,2025-10-05 16:10:00,3.5931438379543934e-05,1.4266845539400954e-06,1.304849469585534e-05,1.4019582696505808e-06,3.34829263684e-05,6.038951541452686e-06
59,2025-10-05 16:10:49,3.844118142515285e-05,1.2761871232393842e-06,1.590491972569552e-05,1.7505654966746878e-06,3.486935273833147e-05,8.129583721160032e-06
60,2025-10-05 16:11:37,4.8259310828413504e-05,1.8370716420147729e-06,1.8172370510161077e-05,1.8067429127024008e-06,3.7377324505483145e-05,8.881501841574039e-06
61,2025-10-05 16:12:28,4.186478448908737e-05,1.420808848207957e-06,1.7483727622780165e-05,1.723417802304832e-06,4.071287367168885e-05,9.06950187486593e-06
62,2025-10-05 16:13:16,3.558654546731432e-05,1.2049006437219715e-06,1.4599780148616404e-05,1.519235548107094e-06,3.559349758441854e-05,6.697835301792693e-06
63,2025-10-05 16:14:04,3.960588477092131e-05,1.0193671317811637e-06,1.841003844060829e-05,1.9982402429706395e-06,4.004559403214536e-05,9.195898600595524e-06
64,2025-10-05 16:14:52,4.011975174411653e-05,1.5539337967662053e-06,1.505814060265287e-05,1.7479976157527395e-06,3.404151508701325e-05,7.344923317297489e-06
65,2025-10-05 16:15:42,3.675881153908378e-05,1.278275349333591e-06,1.6782575644747055e-05,2.0489917391411106e-06,3.9319574898888376e-05,8.7430808412816e-06
66,2025-10-05 16:16:30,4.192468254893278e-05,1.373688938775979e-06,1.6940160488365663e-05,1.7677047129017e-06,3.3160133925402846e-05,6.382039845654273e-06
67,2025-10-05 16:17:18,3.8931309949585824e-05,1.3105530663857e-06,1.533313255053237e-05,1.7894964604369558e-06,3.632971901357252e-05,7.254907756239236e-06
68,2025-10-05 16:18:07,4.0825444384440246e-05,1.1818658697312495e-06,1.6104766412894378e-05,1.778642610526882e-06,4.038881047674359e-05,1.0582560087043282e-05
69,2025-10-05 16:18:55,4.130775349397986e-05,1.3756996852173398e-06,1.8409181470779856e-05,2.105274977789496e-06,3.572818462838079e-05,8.678769505518195e-06
70,2025-10-05 16:19:43,3.995109869880942e-05,1.365987340923238e-06,1.618223766119975e-05,1.6099971920552344e-06,3.868029765419223e-05,8.575872470034263e-06
71,2025-10-05 16:20:33,4.9160577100693104e-05,1.4931580321419589e-06,1.867421569068384e-05,1.9576994223976127e-06,4.446771493316071e-05,1.2186312233879383e-05
72,2025-10-05 16:21:21,4.607273882295537e-05,1.278504597992653e-06,1.7183340837778616e-05,1.9054107438443331e-06,3.7125486497036064e-05,9.485549495196906e-06
73,2025-10-05 16:22:09,5.04003535262143e-05,1.528228726181208e-06,1.817396167358432e-05,2.0668396783789943e-06,3.694035247403527e-05,8.198860445916488e-06
74,2025-10-05 16:22:57,4.80354425989038e-05,1.24325274801086e-06,1.7825222515366335e-05,1.9486437827705773e-06,3.606187502191993e-05,9.110353145004397e-06
75,2025-10-05 16:23:46,4.589760979478719e-05,1.2668703264579448e-06,1.8763627348761247e-05,1.9443318161206738e-06,4.336815759931056e-05,1.2279018146234704e-05
76,2025-10-05 16:24:34,4.929140415166344e-05,1.5915058208335586e-06,1.7465034735764107e-05,1.964438352636123e-06,4.113719727372178e-05,1.088923022869242e-05
77,2025-10-05 16:25:22,4.753516011524184e-05,1.38611829477403e-06,1.760691457430852e-05,1.9100130719174786e-06,3.478498419728915e-05,8.567022416606983e-06
78,2025-10-05 16:26:12,4.769885943356478e-05,1.3230842748969096e-06,1.6620635211017643e-05,1.9385210511723165e-06,5.329642564388948e-05,1.801914117852975e-05
79,2025-10-05 16:27:00,4.3929315647339706e-05,1.4169448678347145e-06,1.655754878782112e-05,1.8019155155130245e-06,4.121095024256505e-05,1.094346597949438e-05
80,2025-10-05 16:27:49,4.352514823491305e-05,1.2413238361223371e-06,1.905874628982396e-05,2.3242543363455105e-06,3.485157732452393e-05,8.37760032866062e-06
81,2025-10-05 16:28:37,4.37575621492492e-05,1.075345266967904e-06,1.732993163749974e-05,1.82656705294412e-06,3.077944624152451e-05,6.365646030684575e-06
82,2025-10-05 16:29:26,5.107975736184933e-05,1.3808691309977686e-06,1.7775365215522143e-05,1.898976147553422e-06,3.737609535958697e-05,1.0529406412441786e-05
83,2025-10-05 16:30:14,4.77738726494259e-05,1.2206330077379844e-06,1.6343977512489616e-05,1.6348814236254316e-06,3.583736244139324e-05,8.899650220372103e-06
84,2025-10-05 16:31:02,4.606138062612786e-05,1.4005276868365336e-06,1.855024219188373e-05,1.9019903208546287e-06,4.033024134741936e-05,9.178986738210469e-06
85,2025-10-05 16:31:52,4.616285296021872e-05,1.3433572075647408e-06,1.645808560146733e-05,1.7770706675421886e-06,3.598396517023872e-05,9.484861099925755e-06
86,2025-10-05 16:32:40,5.115294619395527e-05,1.5812807042338909e-06,1.7956121712625617e-05,1.7552936365559058e-06,3.990065974512902e-05,9.736811480816357e-06
87,2025-10-05 16:33:29,4.477617750975327e-05,1.2465522083789989e-06,1.7190552046297825e-05,1.9142483027970185e-06,3.679819121704675e-05,8.255976900558785e-06
88,2025-10-05 16:34:17,5.088929121588315e-05,1.4427955924564306e-06,1.8314106666972307e-05,2.124817217455648e-06,4.190310033203026e-05,1.2559641067796524e-05
89,2025-10-05 16:35:05,4.92542670365026e-05,1.6126392064274278e-06,1.7842714010063432e-05,2.027248937707472e-06,4.034846474709752e-05,1.0752438720482869e-05
90,2025-10-05 16:35:53,4.870870009932027e-05,1.3286233593466885e-06,1.7749415233803134e-05,2.0213194112540843e-06,4.643221377698126e-05,1.427562656364676e-05
91,2025-10-05 16:36:41,4.537227178746939e-05,1.5869240598881805e-06,1.80978583799174e-05,2.044354096652096e-06,3.694368009266036e-05,8.6490351203421e-06
92,2025-10-05 16:37:31,4.8474507061690986e-05,1.4175800255209452e-06,1.6215648128259375e-05,1.801788973118213e-06,4.530156703141941e-05,1.4633528332051662e-05
93,2025-10-05 16:38:19,5.103884584523044e-05,1.758832644790577e-06,1.8841857725604427e-05,2.0087011072774133e-06,3.3782298503259867e-05,8.628052671401386e-06
94,2025-10-05 16:39:08,4.719704391642488e-05,1.2205916290860065e-06,1.9268537699401733e-05,2.0572786866876723e-06,3.5776948507537654e-05,8.075551165383144e-06
95,2025-10-05 16:39:56,4.667597690022341e-05,1.3439794906284623e-06,1.853980551258516e-05,1.7968821355990782e-06,4.3762628598065234e-05,1.3483942801213884e-05
96,2025-10-05 16:40:45,5.271384980987115e-05,1.440976395144082e-06,1.743871878590042e-05,1.791395372008287e-06,3.998334559507377e-05,1.1857226270689716e-05
97,2025-10-05 16:41:33,4.582074565973038e-05,1.1685042743661024e-06,1.841154247617105e-05,2.0392530238477136e-06,4.777784857812328e-05,1.3779212136745246e-05
98,2025-10-05 16:42:21,4.867724232093806e-05,1.3723898846655957e-06,1.7554327177426998e-05,1.8095011212345849e-06,3.817387019755536e-05,1.0765681167543548e-05
99,2025-10-05 16:43:10,4.606177971222536e-05,1.2614169633727294e-06,1.671405611136656e-05,1.861310529960744e-06,3.219772020668365e-05,7.1679001323399495e-06
100,2025-10-05 16:44:00,4.481210201046082e-05,1.3898245455266525e-06,1.891480768057008e-05,1.9449928531409965e-06,3.932461743105797e-05,1.197438429663523e-05
101,2025-10-05 16:44:49,4.843811195298642e-05,1.616007041919513e-06,1.697239705622522e-05,1.841333623995588e-06,3.8612377840197e-05,9.868067246702977e-06
102,2025-10-05 16:45:37,5.1253340493495614e-05,1.5798910224567298e-06,1.924403969844057e-05,2.1959866914030457e-06,4.340987029549659e-05,1.2982869895741742e-05
103,2025-10-05 16:46:26,5.258690789489151e-05,1.604839376762381e-06,1.8065615390305823e-05,1.67408511121989e-06,4.122898856651069e-05,1.1416785329864668e-05
104,2025-10-05 16:47:14,4.83767941796831e-05,1.429190546472234e-06,1.7984020880934537e-05,1.932075824345532e-06,3.923981370013152e-05,1.0281977897926491e-05
105,2025-10-05 16:48:03,4.678055330420428e-05,1.3600507397303334e-06,1.6527450122039156e-05,1.8863736926275764e-06,3.3227203702468344e-05,8.710735235164092e-06
106,2025-10-05 16:48:51,4.47488590034073e-05,1.1309778476535169e-06,1.824250581594633e-05,1.968329222597391e-06,4.1479904311581e-05,1.092894479463535e-05
107,2025-10-05 16:49:39,4.7634839295485065e-05,1.5152029519175393e-06,1.7797023874832618e-05,1.9914910140981403e-06,4.473559730433507e-05,1.3958967625716677e-05
108,2025-10-05 16:50:27,4.851828977292527e-05,1.368064939160748e-06,1.820435394650488e-05,1.800598017468921e-06,4.073471224952385e-05,1.122478277889044e-05
109,2025-10-05 16:51:17,4.65402983147456e-05,1.1488734619202957e-06,1.7700761815397925e-05,2.0234892951898777e-06,3.8317041754165615e-05,9.65722177767458e-06
110,2025-10-05 16:52:05,4.664766097550732e-05,1.5617051220730873e-06,1.6484090012536257e-05,1.8294425902139795e-06,4.040784627523664e-05,9.573838564175526e-06
111,2025-10-05 16:52:54,4.746390636412024e-05,1.5304269981179736e-06,1.7097989775560762e-05,1.7717414209331885e-06,4.2623797884555614e-05,1.1189309619497102e-05
112,2025-10-05 16:53:43,4.923074024398844e-05,1.3645156951871484e-06,1.900346970251654e-05,2.1436697268455417e-06,3.929382382272806e-05,9.2844867564706e-06
113,2025-10-05 16:54:31,5.055540746656817e-05,1.3718723690430411e-06,1.6114621845808585e-05,1.5242862527324358e-06,4.11341617165828e-05,1.1082917594599331e-05
114,2025-10-05 16:55:20,4.800617558098352e-05,1.2136823004494938e-06,1.883185830298117e-05,1.8388379064142344e-06,3.52238190861609e-05,8.161546973562065e-06
115,2025-10-05 16:56:08,5.205210235503799e-05,1.503210495583252e-06,1.744330748199019e-05,1.727834531450162e-06,4.547031892143672e-05,1.4303087115859148e-05
116,2025-10-05 16:56:56,5.085224396950139e-05,1.461203461364226e-06,1.8843311777372307e-05,2.143188886688838e-06,3.759799824454291e-05,1.016768643650556e-05
117,2025-10-05 16:57:44,5.221884934192289e-05,1.6241578165513936e-06,1.9671435672607984e-05,1.930373602361848e-06,4.000398179848652e-05,1.1148714007412669e-05
118,2025-10-05 16:58:35,5.312223862485865e-05,1.7158731268842764e-06,1.8197050441148832e-05,1.996245886723572e-06,3.47860078928619e-05,8.398752095705477e-06
119,2025-10-05 16:59:23,5.296625125428278e-05,1.9299469565156893e-06,1.7998575154942742e-05,1.833604482833743e-06,4.534742666173486e-05,1.2569208542251492e-05
120,2025-10-05 17:00:12,4.9315034663655055e-05,1.603935301443829e-06,1.8599265242835727e-05,2.139023000898692e-06,4.398282317175095e-05,1.187804817757054e-05
121,2025-10-05 17:01:00,5.033543247257022e-05,1.56374309875271e-06,1.7293860257838745e-05,1.648284376254191e-06,3.91718650758488e-05,1.0227446876766767e-05
122,2025-10-05 17:01:48,4.966042514964464e-05,1.5954283362858504e-06,1.8112796757563387e-05,1.8499123877652064e-06,3.294861544644867e-05,7.180558215993322e-06
123,2025-10-05 17:02:37,5.359770951041121e-05,1.4187566259868912e-06,1.889603822924357e-05,1.8128643938267092e-06,3.859199287536974e-05,9.627523633929172e-06
124,2025-10-05 17:03:25,5.209337134459702e-05,1.550672484152411e-06,1.8598827132176865e-05,1.6564734273597493e-06,4.1076199734702e-05,1.161956074107106e-05
125,2025-10-05 17:04:13,5.342384094375596e-05,1.4981270178723943e-06,1.8573343669059383e-05,1.8250360107707384e-06,3.659369608977059e-05,8.978742415823144e-06
126,2025-10-05 17:05:02,5.46496155262588e-05,2.0981769369039903e-06,1.843196830519922e-05,1.7019230453309142e-06,3.771074594594026e-05,9.666172526767124e-06
127,2025-10-05 17:05:52,4.939153571070776e-05,1.6950871545507934e-06,1.75153015755658e-05,1.6802940733038225e-06,4.2219170435453535e-05,1.0758578811540068e-05
128,2025-10-05 17:06:40,5.339447181462731e-05,1.8181243969693612e-06,1.7886412178036437e-05,1.6275705096102457e-06,4.433610720044889e-05,1.2581871592602035e-05
129,2025-10-05 17:07:29,4.997259177463853e-05,1.94741553740343e-06,1.904530050622633e-05,2.032421960888387e-06,3.853877526749372e-05,1.011206368148502e-05
130,2025-10-05 17:08:17,5.34298079613027e-05,1.6813600686534987e-06,1.9058045107600563e-05,1.966799495744223e-06,3.953657710753511e-05,1.0746221392053856e-05
131,2025-10-05 17:09:06,5.384607224589999e-05,1.7027808736698125e-06,1.8045683823242346e-05,1.489853210700895e-06,4.673369245944414e-05,1.3760624462309348e-05
132,2025-10-05 17:09:54,5.308472370724182e-05,1.6023537089607038e-06,1.810968495252752e-05,1.7056294835091214e-06,3.927064984865503e-05,1.0949673485026469e-05
133,2025-10-05 17:10:42,5.200684931794264e-05,1.6489948061459252e-06,1.7353703798406173e-05,1.7514135102547805e-06,4.13576577991126e-05,1.0480345495264637e-05
134,2025-10-05 17:11:31,4.736015850403952e-05,1.383778442604136e-06,1.7024883192107154e-05,1.7582101872929118e-06,4.060676896622262e-05,9.3367041141841e-06
135,2025-10-05 17:12:19,5.209986677234824e-05,1.6222215532741052e-06,1.8393357762436224e-05,1.8364151922410325e-06,4.615840083044276e-05,1.3627096761717586e-05
136,2025-10-05 17:13:07,5.359328263820906e-05,1.5692305042219271e-06,1.822129383399762e-05,1.7695141565141306e-06,3.753968586805989e-05,9.732383614390502e-06
137,2025-10-05 17:13:58,5.462759969843134e-05,1.8722393954929168e-06,1.7693313974387337e-05,1.606952875794089e-06,4.698058471652722e-05,1.2369596998899968e-05
138,2025-10-05 17:14:46,5.783902982536837e-05,1.7485410064727678e-06,1.7727307442427787e-05,1.594671473587202e-06,4.160756498383656e-05,1.0952713790558896e-05
139,2025-10-05 17:15:35,5.024742322867759e-05,1.5287055116121876e-06,1.681839410871966e-05,1.8424304391706417e-06,4.425761329840405e-05,1.488506695628608e-05
140,2025-10-05 17:16:23,5.43251393931854e-05,2.005573468101392e-06,1.7942605527343503e-05,1.6251127785148572e-06,3.846825197095782e-05,9.451814870569768e-06
141,2025-10-05 17:17:12,5.320286602583657e-05,1.5829930454421243e-06,1.828423358118947e-05,1.837559513912234e-06,4.087722457479792e-05,1.102675457021224e-05
142,2025-10-05 17:18:00,5.3602727627000135e-05,2.0820517613023486e-06,1.832327933493083e-05,2.0651871045690752e-06,4.813289443705848e-05,1.504478883187654e-05
143,2025-10-05 17:18:48,5.0372410538068735e-05,1.6868037184247985e-06,1.899077189926324e-05,1.8487810151769065e-06,4.1887499567572206e-05,1.1593871239646564e-05
144,2025-10-05 17:19:37,4.981960255334705e-05,1.3905684447835306e-06,1.8706488202901997e-05,1.9935335481917723e-06,4.3215752560943343e-05,1.4058630753730054e-05
145,2025-10-05 17:20:26,5.195683897318837e-05,1.4193995298639317e-06,1.7146556356539833e-05,1.5504239431518691e-06,3.992410886377584e-05,1.0779028695962916e-05
146,2025-10-05 17:21:14,5.768704879538511e-05,1.7593016714842727e-06,1.9712157965035004e-05,1.7743796758657077e-06,4.058651113680867e-05,1.1501962496206909e-05
147,2025-10-05 17:22:02,5.187258089844882e-05,1.6898354265305642e-06,1.888920294379481e-05,2.039916297627416e-06,5.8904469058207454e-05,2.1267875730620376e-05
148,2025-10-05 17:22:53,5.167348537082894e-05,1.7321276751298438e-06,1.692736274661044e-05,1.743696027304343e-06,3.913685678291756e-05,1.0806746906903852e-05
149,2025-10-05 17:23:41,5.017974780097134e-05,1.5475693920766708e-06,1.783446367742414e-05,1.9268550393149143e-06,4.160607642456071e-05,1.114115264948004e-05
150,2025-10-05 17:24:30,5.168346310058247e-05,1.5141347896057875e-06,1.735606983421789e-05,1.7767383275223926e-06,4.248308939058809e-05,1.104713988104324e-05
151,2025-10-05 17:25:18,4.970081709121388e-05,1.5557005040733625e-06,1.725301343102892e-05,1.7412865145402458e-06,3.4373397958420426e-05,8.6001300210011e-06
152,2025-10-05 17:26:07,5.166727993843878e-05,1.57325452581883e-06,1.6427844891087062e-05,1.948913047857681e-06,4.306823011579475e-05,1.2100704711891036e-05
153,2025-10-05 17:26:55,5.202539944315632e-05,1.534560513877687e-06,1.7065135545557553e-05,1.8485559682980947e-06,4.642377845875956e-05,1.5365402117533423e-05
154,2025-10-05 17:27:43,5.6798345064112965e-05,2.036462778474876e-06,1.829673006970012e-05,1.9365572839485346e-06,3.817136154604661e-05,1.0387431105443016e-05
155,2025-10-05 17:28:32,5.083485358614581e-05,1.372442036329994e-06,1.7610148675295534e-05,1.7612513811802926e-06,3.899395654016757e-05,9.350723152860424e-06
156,2025-10-05 17:29:20,4.849371066595332e-05,1.1663249949555885e-06,1.6730137200049455e-05,1.7573562803385702e-06,3.636772472970229e-05,8.838597422599515e-06
157,2025-10-05 17:30:08,4.805439695276803e-05,1.3631196940182648e-06,1.768903868315519e-05,1.8462880237466965e-06,3.744772843927713e-05,8.96140996658802e-06
158,2025-10-05 17:30:57,4.427452508304341e-05,1.279535371130235e-06,1.6770388387765678e-05,2.0202549245270217e-06,4.082647211101076e-05,9.713654957783604e-06
159,2025-10-05 17:31:45,3.893599718196583e-05,1.5112461793709534e-06,1.5287934579388818e-05,1.917432369596238e-06,3.5434973532755265e-05,7.206635922850082e-06
160,2025-10-05 17:32:36,4.333276268986275e-05,1.3571096901168805e-06,1.597933945984842e-05,1.8338946431602303e-06,3.820235529605753e-05,1.0331508359908874e-05
161,2025-10-05 17:33:24,4.880833563580822e-05,1.4145836914557116e-06,1.706072567597694e-05,1.930827284110356e-06,4.013075372055752e-05,9.905646171017256e-06
162,2025-10-05 17:34:12,4.856175679113228e-05,1.714083945373268e-06,1.8230477243585952e-05,1.961057478899593e-06,4.732355346992456e-05,1.272634014483887e-05
163,2025-10-05 17:35:01,4.596429018821624e-05,1.358213545469565e-06,1.7672068061802548e-05,1.9851658163334304e-06,3.714835811874373e-05,8.402518544072571e-06
164,2025-10-05 17:35:49,4.9460355512787046e-05,1.4773498295501636e-06,1.93854223424772e-05,2.113680520161974e-06,4.150418539272671e-05,1.0923646398665182e-05
165,2025-10-05 17:36:37,4.826431817472887e-05,1.4110570893443198e-06,1.7350461884335644e-05,2.1232687579058197e-06,4.738711219820502e-05,1.411091282189542e-05
166,2025-10-05 17:37:26,4.788755413143164e-05,1.348845589724722e-06,1.8291601739273133e-05,1.8659562904394331e-06,3.999787131347965e-05,1.0386592903787536e-05
