Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std,Qubit Frequency
150,2025-10-22 19:02:41,1.3134084733579243e-05,3.7158789836366164e-07,1.0533641756849121e-05,4.786090451701516e-07,1.2898382514059392e-05,8.243841873744943e-07,5439121814.12456
151,2025-10-22 19:03:17,1.3928087295278502e-05,4.1294384663507287e-07,1.0421359786016993e-05,4.3094939247004743e-07,1.1681234001859053e-05,7.544391453936582e-07,5439121538.871863
152,2025-10-22 19:03:52,1.2317905577097221e-05,3.730237834850345e-07,9.30335513449343e-06,5.438660479061663e-07,1.0916155699369767e-05,4.945649993752986e-07,5439123312.251672
153,2025-10-22 19:04:27,1.0159553061050985e-05,2.1711609983793794e-07,8.380689674458708e-06,4.980384773259546e-07,9.46693089320938e-06,5.527962785759533e-07,5439123027.801477
154,2025-10-22 19:05:01,9.551973518817647e-06,1.954687182668077e-07,7.527922050165614e-06,4.5627086577127587e-07,8.289938954186837e-06,4.558011033609097e-07,5439126254.039503
155,2025-10-22 19:05:36,9.286591093449204e-06,2.1180538788712255e-07,nan,nan,8.306105717226231e-06,4.297857589065565e-07,nan
156,2025-10-22 19:06:12,1.0984239836586696e-05,2.52453890781214e-07,8.556721699637393e-06,5.304797489524439e-07,1.040237758997975e-05,5.58556685058612e-07,5439126831.405709
157,2025-10-22 19:06:48,1.034486851625438e-05,2.1723333832367506e-07,8.530434952191968e-06,3.6796300384787766e-07,9.19985246849997e-06,3.94090018226122e-07,5439126625.783683
158,2025-10-22 19:07:23,1.2535179450212652e-05,2.752428815766983e-07,9.952796121259766e-06,6.712603797073213e-07,1.121427854933188e-05,5.550802468076009e-07,5439125973.100491
159,2025-10-22 19:07:57,1.3852575472483863e-05,3.2779644003498914e-07,1.1377544096413672e-05,6.364905197732458e-07,1.2939192800764943e-05,6.173116761972488e-07,5439124281.183626
160,2025-10-22 19:08:33,1.3100610173788496e-05,3.152817904697604e-07,1.018493056514913e-05,5.408635112615953e-07,1.1905470548301267e-05,8.988525069797474e-07,5439126119.217143
161,2025-10-22 19:09:07,1.1329183106978391e-05,3.11354703277737e-07,8.559562558074774e-06,5.61257593286512e-07,1.0387100785491654e-05,5.238895627180917e-07,5439131631.018527
162,2025-10-22 19:09:42,1.3405460516979772e-05,3.7114884617899355e-07,1.0779538204941375e-05,5.005688062352603e-07,1.2618238586892261e-05,6.561951033051692e-07,5439121176.907479
163,2025-10-22 19:10:16,9.411988430629847e-06,3.0732237242118613e-07,7.358547470248666e-06,5.151150281339834e-07,9.056261600193238e-06,5.467396771356254e-07,5439121661.788142
164,2025-10-22 19:10:52,8.999230037387562e-06,2.766406284271446e-07,nan,nan,8.42630079467277e-06,5.205310194882519e-07,nan
165,2025-10-22 19:11:26,8.563326812094374e-06,2.7816526983011087e-07,6.888740398780513e-06,4.3248433650551945e-07,8.155338413029511e-06,5.036495022940196e-07,5439114923.680607
166,2025-10-22 19:12:01,1.2052930576489373e-05,2.952601842093895e-07,9.213569898358642e-06,5.724254313648799e-07,1.035296363105509e-05,6.619718682436754e-07,5439117270.227392
167,2025-10-22 19:12:35,1.1362539576120767e-05,2.2639933300719851e-07,nan,nan,1.1234499634804607e-05,6.283551072967308e-07,nan
168,2025-10-22 19:13:10,1.0654573305846071e-05,2.9471946177075174e-07,8.491735830951086e-06,4.864841577485086e-07,9.282546257427526e-06,4.2597025155965675e-07,5439126436.939007
169,2025-10-22 19:13:45,1.3297110822652058e-05,4.90469727247176e-07,9.966845413433845e-06,7.211263484261717e-07,1.2282441066879812e-05,7.753281398568067e-07,5439125059.224702
170,2025-10-22 19:14:20,1.3294659344076365e-05,4.1030291696530845e-07,1.0514486457502414e-05,6.805605904150311e-07,1.3137307872446158e-05,6.771284688983469e-07,5439123367.064073
171,2025-10-22 19:14:55,1.0558628189771824e-05,1.937125328812519e-07,8.608760688089134e-06,5.587133223332564e-07,1.0070844297604964e-05,5.885904971232857e-07,5439120905.0886965
172,2025-10-22 19:15:30,1.0256024770560757e-05,2.3274770770143715e-07,9.060765859825182e-06,5.178471287420565e-07,9.214384342870474e-06,5.356601007934218e-07,5439119801.294738
173,2025-10-22 19:16:04,1.2765718082397015e-05,4.010397998232616e-07,1.0635911333212178e-05,6.277045613004004e-07,1.263247619909258e-05,6.71576134200991e-07,5439122712.6247
174,2025-10-22 19:16:40,1.3298201642086838e-05,4.5325135855176993e-07,1.081553864246132e-05,6.821275880850057e-07,1.1662264313150317e-05,6.603039374589975e-07,5439120067.785528
175,2025-10-22 19:17:14,1.3087926898025515e-05,4.1183946833057217e-07,9.86818301407233e-06,4.682196209919641e-07,1.2793220219853296e-05,5.717326164459352e-07,5439121581.247878
176,2025-10-22 19:17:50,1.313626628318687e-05,3.856752795869427e-07,1.0209021925611239e-05,6.848603767828337e-07,1.1786568442362366e-05,8.633103622902999e-07,5439121603.616765
177,2025-10-22 19:18:25,1.1806031714689524e-05,3.4358688821097416e-07,9.39771485630736e-06,5.660128004618657e-07,1.1967638410714798e-05,6.742345733519411e-07,5439120792.839495
178,2025-10-22 19:19:00,1.1316032340502602e-05,3.075708913380339e-07,9.86717908801893e-06,6.257323400818034e-07,1.0921230843452534e-05,5.20059817535123e-07,5439123604.872337
179,2025-10-22 19:19:35,1.2303784681311214e-05,2.3885316747653385e-07,1.005238123141794e-05,6.426463088133518e-07,1.0693693842434016e-05,5.860924439820551e-07,5439123780.020851
180,2025-10-22 19:20:10,1.0929839437512356e-05,2.1806172549967577e-07,9.145329938009539e-06,6.021175349716885e-07,1.0872188200172772e-05,5.679994114261036e-07,5439125332.016909
181,2025-10-22 19:20:45,1.101074482146025e-05,2.71591895398464e-07,9.504992310560567e-06,4.145829548402286e-07,1.1371358907164009e-05,5.691081323225878e-07,5439123616.715466
182,2025-10-22 19:21:19,1.0845060891329084e-05,2.4482708442832906e-07,9.671296369084814e-06,6.213611957335315e-07,1.0827516792710767e-05,4.922569285353218e-07,5439125666.890352
183,2025-10-22 19:21:54,1.0017721701283122e-05,2.527068651289214e-07,7.944100245405039e-06,6.076413151924233e-07,1.0178116447656649e-05,4.3305717256038053e-07,5439116289.973345
184,2025-10-22 19:22:29,1.3627735056864765e-05,4.310144006024106e-07,1.0608476971762926e-05,6.150148738660524e-07,1.2335098161564417e-05,6.352130268247069e-07,5439122871.234282
185,2025-10-22 19:23:03,1.397034204630998e-05,4.806696868403796e-07,1.0204603858365857e-05,6.646836410971402e-07,1.2439740507241837e-05,8.36371223756623e-07,5439122942.427438
186,2025-10-22 19:23:38,1.3766114919544492e-05,3.4858051344013677e-07,1.140765138107902e-05,5.104750010808274e-07,1.3711305469676915e-05,8.233947244197972e-07,5439123064.061555
187,2025-10-22 19:24:13,1.368292739156729e-05,2.983348146662878e-07,1.1875541250150334e-05,5.733830423417775e-07,1.1394332481318159e-05,4.97709019362113e-07,5439122049.247899
188,2025-10-22 19:24:48,1.3813145599783638e-05,3.8128824220219843e-07,1.074112429089169e-05,4.470974633870011e-07,1.2810763108328516e-05,6.587760811179521e-07,5439123212.442948
189,2025-10-22 19:25:23,1.4218699602830398e-05,4.4047255032547957e-07,1.0913813600188504e-05,4.889506345078745e-07,1.285660396832533e-05,5.481877021716322e-07,5439124457.631875
190,2025-10-22 19:25:57,1.3616379187730843e-05,4.573886640643047e-07,1.1831914465965099e-05,7.32516505096447e-07,1.2552673656962554e-05,6.705390037498737e-07,5439122732.728091
191,2025-10-22 19:26:32,1.3118853717575263e-05,3.794440970614816e-07,1.0591108756674572e-05,5.150595398970994e-07,1.2552168338952896e-05,7.045230657065008e-07,5439122962.813984
192,2025-10-22 19:27:07,1.3259245292829291e-05,3.8834089420001085e-07,1.0414116430101927e-05,5.023741564063483e-07,1.289785395863774e-05,5.370319209019304e-07,5439123722.905553
193,2025-10-22 19:27:41,1.3719949212731564e-05,3.079521540647969e-07,1.0747595400095733e-05,6.135338838176063e-07,1.3546316487200727e-05,6.578287989002452e-07,5439121309.152173
194,2025-10-22 19:28:16,1.3884318017298725e-05,3.459783034043386e-07,1.0589799245952491e-05,5.33120144173503e-07,1.302339008613096e-05,8.678400909814068e-07,5439122729.399069
195,2025-10-22 19:28:51,1.2749252992660942e-05,4.108897952562606e-07,1.086862493515639e-05,6.338050282282428e-07,1.2619896773591321e-05,7.673514318255899e-07,5439125900.947531
196,2025-10-22 19:29:26,1.2897571272763031e-05,4.77191520349909e-07,1.0602590451602723e-05,5.178533745776168e-07,1.1525037617587941e-05,6.772557392838969e-07,5439127114.288864
197,2025-10-22 19:30:01,1.2735826667942263e-05,3.5539386433499216e-07,9.814969236243698e-06,5.067751609705506e-07,1.2006050656987455e-05,5.883663899349282e-07,5439124603.551947
198,2025-10-22 19:30:36,1.3377430035932392e-05,3.911876484704549e-07,1.1033506444269037e-05,6.677804598381137e-07,1.3125126988811076e-05,6.498230172001923e-07,5439122576.5107565
199,2025-10-22 19:31:11,1.1767745678126218e-05,3.4311626274521494e-07,nan,nan,9.822772995216056e-06,4.7169726154582553e-07,nan
200,2025-10-22 19:31:46,1.2971484105506192e-05,3.9311761017578377e-07,1.1410624770613609e-05,6.136872647836613e-07,1.1545973622961725e-05,5.669369589555178e-07,5439125869.1668
201,2025-10-22 19:32:20,1.2875353873065265e-05,3.635555405170272e-07,1.0174829296438759e-05,6.56498357864086e-07,1.1192227576506397e-05,5.647827729325431e-07,5439125106.521857
202,2025-10-22 19:32:55,1.316463647338395e-05,3.3903174033334087e-07,9.697792887619627e-06,5.039140568835745e-07,1.2956042828360381e-05,5.613229582429143e-07,5439125801.467194
203,2025-10-22 19:33:30,1.3295006621394378e-05,3.258474916876173e-07,1.1229246303035012e-05,6.383216803464453e-07,1.2906816748481376e-05,6.391053610732558e-07,5439127792.33276
204,2025-10-22 19:34:05,1.3180509533139428e-05,3.8215732733185546e-07,1.0854710342345086e-05,6.800547999114404e-07,1.3135156461174802e-05,8.761556214761562e-07,5439129992.664665
205,2025-10-22 19:34:40,1.3006320634501023e-05,4.021961640621992e-07,1.1138448694714143e-05,4.6289551671569703e-07,1.1476965120937876e-05,6.759574793803777e-07,5439127086.793267
206,2025-10-22 19:35:15,1.355574550920835e-05,3.963495179394657e-07,1.1387185798295008e-05,5.368001851795589e-07,1.3096050649474833e-05,7.5194638331346e-07,5439126188.710125
207,2025-10-22 19:35:50,1.4050447946445388e-05,3.643262525489864e-07,1.0892371333115491e-05,5.554577894968842e-07,1.2260424995691466e-05,7.018964216974715e-07,5439130591.423237
208,2025-10-22 19:36:24,1.3667808766326672e-05,3.932087364941597e-07,1.0859506924587592e-05,6.146784974818341e-07,1.2756009184711203e-05,7.873386543277062e-07,5439122333.424285
209,2025-10-22 19:36:59,1.3142194438930943e-05,3.6545030706071673e-07,1.0367443164405188e-05,5.666031710641373e-07,1.237168193002347e-05,5.634301248141629e-07,5439123249.659936
210,2025-10-22 19:37:35,1.1877237259927398e-05,3.14650100939524e-07,9.305880417587176e-06,5.109520811054356e-07,1.1309508659573808e-05,7.50440547666484e-07,5439127755.522493
211,2025-10-22 19:38:10,1.283238740823478e-05,4.0938390662866347e-07,1.0331296258048184e-05,5.747946683488139e-07,1.1081029746673465e-05,6.202077198354042e-07,5439126364.186939
212,2025-10-22 19:38:45,1.241898936643615e-05,3.477253536873723e-07,1.0573288118376212e-05,6.862831638598523e-07,1.2605011467714533e-05,7.496500807667129e-07,5439125048.614245
213,2025-10-22 19:39:20,1.1792025281565088e-05,2.7042420744124326e-07,9.750410327358239e-06,5.432726179457883e-07,1.0768150027873347e-05,6.187609686353601e-07,5439125812.803184
214,2025-10-22 19:39:55,1.2164252454649471e-05,3.8351835880491636e-07,9.283569666118652e-06,5.82066292334308e-07,1.298867466292819e-05,7.164986148487467e-07,5439125608.995423
215,2025-10-22 19:40:30,1.3833397956686255e-05,3.219950123990554e-07,1.1325804431194797e-05,6.815761997967105e-07,1.287924408721608e-05,7.405983106365074e-07,5439122637.650303
216,2025-10-22 19:41:05,1.3219178421230993e-05,3.2161918809249447e-07,1.0247858213352501e-05,5.018820693069377e-07,1.2621758404440797e-05,7.718910903997198e-07,5439123422.490744
217,2025-10-22 19:41:39,1.2077410155075796e-05,3.604329339386858e-07,9.694883026822865e-06,4.319528447448999e-07,1.0934918437177643e-05,6.124219767395104e-07,5439122452.180971
218,2025-10-22 19:42:14,1.3421088617349142e-05,3.595272678526642e-07,1.0597914568588607e-05,6.269343073974711e-07,1.2356816129432957e-05,7.815896878035135e-07,5439122547.098917
219,2025-10-22 19:42:49,1.2947373443816801e-05,3.733360012885992e-07,1.0749000838083944e-05,7.527941139383862e-07,1.2130505811835945e-05,5.921251131984678e-07,5439121273.985218
220,2025-10-22 19:43:24,1.4062130968772735e-05,3.790655979025092e-07,1.01093415152409e-05,5.622786003748296e-07,1.1807847989597775e-05,5.673423451854703e-07,5439122013.36588
221,2025-10-22 19:43:59,1.3097335319178782e-05,3.999549463215825e-07,1.0448371264182299e-05,4.6760381600043204e-07,1.1251639546294712e-05,5.896961274319424e-07,5439122888.125016
222,2025-10-22 19:44:35,1.3821534534219637e-05,4.167782206338323e-07,1.0723163510251155e-05,6.86473811753731e-07,1.2479513542551501e-05,6.704029365963377e-07,5439120518.293628
223,2025-10-22 19:45:10,1.24447588569776e-05,3.5309646975747934e-07,9.554039261505665e-06,5.695203147369258e-07,1.176256742163595e-05,5.246252819010344e-07,5439119458.937434
224,2025-10-22 19:45:45,1.2672777209621344e-05,3.4253520470676854e-07,1.0542738078989089e-05,5.823403936427824e-07,1.1931715849344826e-05,7.080415494697507e-07,5439121376.067181
225,2025-10-22 19:46:19,1.183054754827495e-05,3.4012886351942566e-07,9.779796200204416e-06,6.411029660877897e-07,1.1213991997882644e-05,7.236681700766169e-07,5439124705.569335
226,2025-10-22 19:46:55,1.097367841529362e-05,2.696689074933365e-07,7.460091467015317e-06,4.1705560151061744e-07,9.946004914995754e-06,5.535403331857295e-07,5439123958.782748
227,2025-10-22 19:47:29,1.1552630672762021e-05,2.613463319315932e-07,8.880621354512286e-06,5.980560195577946e-07,1.0711804825147553e-05,5.475980636366686e-07,5439123406.809896
228,2025-10-22 19:48:04,1.110513197599694e-05,2.6666065803061456e-07,8.546832450218034e-06,4.964344971920091e-07,1.0544111945787193e-05,6.063023321142836e-07,5439125918.117685
229,2025-10-22 19:48:39,1.2086670019950674e-05,3.333443533787255e-07,nan,nan,1.1490777453992962e-05,6.5403510716739e-07,nan
230,2025-10-22 19:49:14,1.0688253109680801e-05,2.8324837174026335e-07,7.736524946011514e-06,4.1125603345457193e-07,1.0537938181620632e-05,4.7135170944780483e-07,5439120908.488213
231,2025-10-22 19:49:49,1.1090399184565669e-05,2.437290231705039e-07,7.82785884623216e-06,4.938384897309776e-07,9.867882629022162e-06,5.334545740100157e-07,5439120497.897886
232,2025-10-22 19:50:24,1.1247403892022945e-05,2.9504877392009185e-07,9.41354690064955e-06,5.536373733859126e-07,1.0389123915155452e-05,6.123610408851309e-07,5439124770.746677
233,2025-10-22 19:50:59,1.2680769754025434e-05,3.1054272242410675e-07,9.982715184930768e-06,5.572225007078364e-07,1.117284954132991e-05,7.127371483245145e-07,5439121245.475615
234,2025-10-22 19:51:34,1.1306082951412222e-05,2.820962311939564e-07,8.544234344931567e-06,6.003142198280637e-07,1.0844151758337972e-05,4.867279913098094e-07,5439123066.142058
235,2025-10-22 19:52:09,1.24043882618885e-05,3.129881170497336e-07,9.760231426847454e-06,4.642783018141337e-07,1.170025015961862e-05,6.818272556084166e-07,5439125618.49378
236,2025-10-22 19:52:43,1.3564632913576347e-05,4.720073647266806e-07,1.0045970315175623e-05,3.723796226033714e-07,1.2359738538414433e-05,6.041444885882028e-07,5439121087.484791
237,2025-10-22 19:53:18,1.3961934596906644e-05,3.7266457368773725e-07,1.0824517931773414e-05,6.220706564165204e-07,1.2513032751293451e-05,9.757716311683505e-07,5439121174.288085
238,2025-10-22 19:53:53,1.3604531350797089e-05,3.571788313092362e-07,1.134859698725954e-05,5.967811871274597e-07,1.2351363628093637e-05,5.112943237627275e-07,5439121913.130337
239,2025-10-22 19:54:28,1.3560607427409721e-05,4.2595713541546645e-07,1.0491664454770344e-05,5.743149648564657e-07,1.2735740866798295e-05,8.693212093023324e-07,5439123852.455144
240,2025-10-22 19:55:03,1.2417734396086288e-05,4.195482178562273e-07,9.864590354791147e-06,4.887524040740503e-07,1.1494703300085618e-05,6.144473931557646e-07,5439122609.850845
241,2025-10-22 19:55:37,1.3526633970917246e-05,4.6379643488947945e-07,1.0422940779131196e-05,4.893819768250899e-07,1.2796366294809403e-05,6.071244183850251e-07,5439121022.62833
242,2025-10-22 19:56:12,1.3282689474314324e-05,5.219234633521858e-07,1.111349302496123e-05,6.317516935841225e-07,1.3117244859861543e-05,6.888601338877272e-07,5439120566.64882
243,2025-10-22 19:56:47,1.1792707500957178e-05,2.7694736805608706e-07,9.817629670338945e-06,5.456468266189651e-07,1.0358602720250687e-05,5.73634881407209e-07,5439122115.986384
244,2025-10-22 19:57:22,1.1408463365558674e-05,3.291935196104745e-07,9.054076911541031e-06,4.945735182684178e-07,1.1454899249585537e-05,6.711871987192646e-07,5439122062.476406
245,2025-10-22 19:57:57,1.2891039918194735e-05,3.9452812841804576e-07,1.0489614985509377e-05,6.28388937278664e-07,1.2759839421283559e-05,7.55981212332897e-07,5439124835.105271
246,2025-10-22 19:58:32,1.1584014294241385e-05,2.859930715317822e-07,7.895524650081143e-06,4.5818892549316674e-07,1.149648756681998e-05,7.199946666350793e-07,5439123796.6169815
247,2025-10-22 19:59:07,1.2089698204320598e-05,2.7870688230573787e-07,1.0605931588525408e-05,5.925436513184222e-07,1.2684123916306689e-05,8.075094750413489e-07,5439122998.8036995
248,2025-10-22 19:59:42,1.1844999411536605e-05,2.734811557008531e-07,9.337990647617644e-06,6.07961568488815e-07,1.2813658760268964e-05,6.690630979964581e-07,5439123425.250111
249,2025-10-22 20:00:17,1.3002956135821364e-05,4.670009488112531e-07,1.0251343544265268e-05,5.92214147311434e-07,1.1742451634377815e-05,6.503502421281194e-07,5439123920.364445
250,2025-10-22 20:00:52,1.3288304687719688e-05,5.24575737847827e-07,1.01880737750637e-05,6.208631307531966e-07,1.2661367050359473e-05,8.039420678176301e-07,5439123280.265877
251,2025-10-22 20:01:27,1.3174879688548913e-05,3.2796083428919805e-07,1.0575365445131268e-05,7.015316885489638e-07,1.2338186875959778e-05,5.323221657881533e-07,5439122212.007806
252,2025-10-22 20:02:02,1.3488399229322212e-05,3.6169359365803387e-07,1.0629448087051685e-05,4.926874906386525e-07,1.2297198596078474e-05,8.069880331226722e-07,5439120429.422067
253,2025-10-22 20:02:37,1.3746239520440184e-05,3.4428618834011736e-07,1.038016687515686e-05,6.069832950285943e-07,1.2291708427980552e-05,6.851645034222224e-07,5439124873.154177
254,2025-10-22 20:03:12,1.4055046775540703e-05,4.86350821447624e-07,1.0879867690549716e-05,5.891554290825242e-07,1.3356680167886381e-05,9.491394655059461e-07,5439127307.531945
255,2025-10-22 20:03:47,1.306323417615829e-05,4.825980247209288e-07,1.0808820459118351e-05,5.946282180996423e-07,1.2447328206155461e-05,6.772048902441813e-07,5439122116.061571
256,2025-10-22 20:04:22,1.3441012387982454e-05,4.480631509988273e-07,1.0016951058178236e-05,5.731280023076538e-07,1.2681837916472816e-05,6.82237572896795e-07,5439122788.172165
257,2025-10-22 20:04:57,1.2779313888211519e-05,4.277633260033263e-07,1.0523606094103855e-05,5.99814309648448e-07,1.2879294768675109e-05,8.353587374148145e-07,5439123246.012089
258,2025-10-22 20:05:32,1.2561209643990878e-05,3.632871750494251e-07,9.340418430925368e-06,5.505235107439431e-07,1.1051024031649703e-05,6.230520920447892e-07,5439124104.712826
259,2025-10-22 20:06:07,1.249321342244869e-05,3.3027550341072343e-07,1.0506062295245755e-05,4.134744113754562e-07,1.1999961285091842e-05,6.211530982794263e-07,5439123340.383244
260,2025-10-22 20:06:41,1.2362992058534417e-05,3.3037433323434803e-07,9.854133334430415e-06,6.686397742478034e-07,1.2123090237459166e-05,6.729823146428608e-07,5439120570.094706
261,2025-10-22 20:07:16,1.3238187431152681e-05,3.80706315387215e-07,1.091581933287955e-05,4.661907202457712e-07,1.3305399296337228e-05,7.574177549284864e-07,5439121251.985845
262,2025-10-22 20:07:51,1.3019416921888904e-05,4.3875334115129827e-07,1.0789536216249118e-05,5.210289213318736e-07,1.2343359879318783e-05,7.806696072001367e-07,5439121593.834241
263,2025-10-22 20:08:26,1.3270548095078993e-05,3.518061463936701e-07,1.084421488362075e-05,5.496701917291858e-07,1.2032004334860957e-05,6.15184240520312e-07,5439125019.065612
264,2025-10-22 20:09:01,1.3787630914530169e-05,4.4139296881496166e-07,1.1099472261077992e-05,6.286315012981198e-07,1.2482261593005362e-05,6.846817155536458e-07,5439122804.831998
265,2025-10-22 20:09:36,1.3364786499048265e-05,4.6367325177650645e-07,1.0673420729467864e-05,5.933774569217821e-07,1.336017494546482e-05,8.520207514073053e-07,5439123417.9393
266,2025-10-22 20:10:11,1.3628914354191224e-05,3.6035334767437194e-07,1.0914398988814966e-05,5.274609380651505e-07,1.1637527466801245e-05,5.851415606223385e-07,5439127024.558533
267,2025-10-22 20:10:46,1.3294061088631182e-05,3.420285668930694e-07,9.532207036144769e-06,6.066782971639065e-07,1.2359245862736401e-05,7.275592922460147e-07,5439122303.890449
268,2025-10-22 20:11:21,1.2679114703706418e-05,3.7732681465822484e-07,1.0037684751607046e-05,6.663846407821124e-07,1.201660502769819e-05,6.965963504926704e-07,5439122105.367115
269,2025-10-22 20:11:56,1.3602953714109134e-05,4.274476385172483e-07,1.1493661010053557e-05,5.702939028528286e-07,1.2590555582780993e-05,6.49852284107564e-07,5439120949.294812
270,2025-10-22 20:12:30,1.288456838022256e-05,4.1077470772141965e-07,9.579589742125805e-06,5.215387744068443e-07,1.1839801852930876e-05,5.490118403328662e-07,5439121658.702463
271,2025-10-22 20:13:05,1.2194645084395717e-05,4.495853333464335e-07,1.0819183859034354e-05,6.084528874361758e-07,1.2418597684193955e-05,8.177720971026249e-07,5439120590.545045
272,2025-10-22 20:13:40,1.3296872630741419e-05,3.789012465385853e-07,1.0782220182470326e-05,6.23091522864727e-07,1.2839297603983724e-05,6.643838908323418e-07,5439122853.50369
273,2025-10-22 20:14:15,1.4050095996198664e-05,4.0027045802119757e-07,1.0668988914996902e-05,6.490947322596749e-07,1.312001734654622e-05,7.558271553073345e-07,5439119806.830348
274,2025-10-22 20:14:50,1.268965485157203e-05,3.952696471095647e-07,1.0170714919599533e-05,6.881835392393181e-07,1.2768240135629938e-05,5.006620914970595e-07,5439123876.869935
275,2025-10-22 20:15:26,1.2263872058326797e-05,3.9312161920009693e-07,9.915993034015358e-06,7.083514310516489e-07,1.2240577497824034e-05,8.506225398204511e-07,5439122769.475724
276,2025-10-22 20:16:01,1.2768163324627935e-05,3.882759122067182e-07,9.289597059369825e-06,5.970581275252739e-07,1.2177646683486643e-05,6.295108900962277e-07,5439122052.884136
277,2025-10-22 20:16:36,1.3230579241962914e-05,2.9478908544343326e-07,1.0991575037921919e-05,6.396739126646522e-07,1.2471989445428378e-05,8.444474343020963e-07,5439121254.38785
278,2025-10-22 20:17:11,1.2989284538633683e-05,4.6753426225708314e-07,1.0678814264863945e-05,6.026512489524703e-07,1.220664080348044e-05,6.36470720867053e-07,5439121675.7089205
279,2025-10-22 20:17:46,1.2723605740116994e-05,4.110641214097233e-07,1.0366357530600112e-05,6.612889360607585e-07,1.2920400934701703e-05,7.511873970402773e-07,5439122918.064918
280,2025-10-22 20:18:20,1.3427700151114053e-05,4.0186724606850924e-07,1.0873072002315354e-05,5.797421905154604e-07,1.2750182545318012e-05,5.291668094937003e-07,5439122106.532178
281,2025-10-22 20:18:56,1.2922977264739899e-05,4.61351771001752e-07,1.0079986629829563e-05,5.930918628977127e-07,1.228840716005486e-05,5.876897876498708e-07,5439121864.30066
282,2025-10-22 20:19:31,1.3600763647092506e-05,3.6617926358246473e-07,1.0435297370436913e-05,5.915698397330738e-07,1.3275340217777654e-05,7.334866851962518e-07,5439117811.9794235
283,2025-10-22 20:20:06,1.3311685868044876e-05,4.160463819915601e-07,1.0959715930569658e-05,5.85807495507993e-07,1.127844214687812e-05,7.407137556630473e-07,5439122916.195602
284,2025-10-22 20:20:40,1.2996310748025763e-05,3.4440567232336787e-07,1.1084618503520716e-05,6.192793879415383e-07,1.3166707925060805e-05,6.215950361211144e-07,5439121486.673652
285,2025-10-22 20:21:16,1.308779136932614e-05,3.8918905923585255e-07,1.0127579199270542e-05,6.239304916701685e-07,1.1667972878326438e-05,7.828895761559235e-07,5439121063.004962
286,2025-10-22 20:21:51,1.3278666323612853e-05,3.9802826468807533e-07,1.0538172311669314e-05,5.953748343389738e-07,1.2561472709338162e-05,7.949516328122965e-07,5439121248.334348
287,2025-10-22 20:22:26,1.2168508485954632e-05,4.240891841572246e-07,1.114398743551348e-05,4.5304632445915703e-07,1.2912881501403461e-05,8.899045541395721e-07,5439123298.583697
288,2025-10-22 20:23:01,1.3311599577514599e-05,3.361568536617406e-07,1.0297884912802147e-05,5.079247062311604e-07,1.3122385963848515e-05,7.694187689751968e-07,5439119642.642092
289,2025-10-22 20:23:36,1.3213763891517516e-05,3.934763219098245e-07,1.0846488613713845e-05,6.404090496536737e-07,1.3005555650424938e-05,5.919580783926524e-07,5439120731.96364
290,2025-10-22 20:24:11,1.3548062103296843e-05,4.6796264914427395e-07,1.0313609461576334e-05,5.791140938815545e-07,1.3199831636390158e-05,6.137468153194431e-07,5439120841.536197
291,2025-10-22 20:24:47,1.1384548734616473e-05,3.6098001803407683e-07,8.992555537767899e-06,3.847652093777272e-07,1.0858463171281585e-05,4.999535371105531e-07,5439119635.146641
292,2025-10-22 20:25:22,1.3311012047934057e-05,4.0452534294576986e-07,1.0188980545944304e-05,4.662842720696142e-07,1.2893683146719681e-05,7.25668593698879e-07,5439123397.156152
293,2025-10-22 20:25:57,1.281200501868085e-05,3.0958006054138217e-07,1.0420702575286711e-05,5.08428084271478e-07,1.2637047252850309e-05,7.408735330453755e-07,5439123018.0585
294,2025-10-22 20:26:32,1.3884243413420094e-05,4.290587563899597e-07,1.062708594457007e-05,7.098151487834247e-07,1.2391220292728988e-05,7.282853453200974e-07,5439121709.7716675
295,2025-10-22 20:27:07,1.3023193784711395e-05,3.755806234211497e-07,1.035729080789416e-05,6.063131348543546e-07,1.2238589399249378e-05,7.701190417457803e-07,5439120957.864237
296,2025-10-22 20:27:42,1.362810094773792e-05,4.3229780559487564e-07,1.000836118159043e-05,5.420084016146626e-07,1.1853380191828577e-05,6.901147550621448e-07,5439123952.504949
297,2025-10-22 20:28:16,1.2595228757739108e-05,3.4555140743015005e-07,9.657093429149555e-06,6.038385400647776e-07,1.220171833438144e-05,5.415216109646324e-07,5439125700.823821
298,2025-10-22 20:28:51,1.2975409952264982e-05,3.1435975146864524e-07,1.0983054536728432e-05,6.471149487695398e-07,1.2618831296107302e-05,5.924493754250388e-07,5439123943.440634
299,2025-10-22 20:29:26,9.965033447301153e-06,2.934380726619173e-07,nan,nan,9.872493460294507e-06,5.40847823571883e-07,nan
300,2025-10-22 20:30:01,1.2490028258538288e-05,4.481382239305332e-07,1.0134571428288552e-05,4.6575379865165136e-07,1.235212432493249e-05,6.754895126925076e-07,5439119019.048788
301,2025-10-22 20:30:35,1.1102695947062813e-05,3.491875538036346e-07,9.972888347364872e-06,5.831044412151983e-07,1.1681394998186434e-05,6.400987315972088e-07,5439120524.028256
302,2025-10-22 20:31:10,1.0790256895765182e-05,2.9980698507700133e-07,9.195724705257646e-06,4.143924557282555e-07,9.705511021307345e-06,6.205698933839791e-07,5439122529.274009
