Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
18,2025-10-02 17:59:42,3.86432191872288e-05,8.432328420504507e-07,1.753511869351243e-05,1.4408806546877858e-06,3.896179110185472e-05,5.40438438687869e-06
19,2025-10-02 18:00:32,3.954573007258766e-05,1.1765986565351436e-06,1.876613630469315e-05,1.6437559086585736e-06,2.86895803547349e-05,2.4761985648263403e-06
20,2025-10-02 18:01:21,4.099442806393405e-05,1.071185114592046e-06,1.696785482918628e-05,1.6497940087414297e-06,3.740699187360086e-05,5.932520314527304e-06
21,2025-10-02 18:02:09,4.378685906947233e-05,1.1740653761073812e-06,1.7766483752179596e-05,1.4055489127973224e-06,3.7019519535164136e-05,4.553495900850736e-06
22,2025-10-02 18:02:58,3.290831085989154e-05,7.670453395133184e-07,1.3311102765145575e-05,1.3662805259517168e-06,3.0364847818820092e-05,3.8592016819231845e-06
23,2025-10-02 18:03:47,3.546981338620192e-05,1.0808016104036017e-06,1.5633971323758544e-05,1.262076060990806e-06,2.527036648114489e-05,2.682625903455362e-06
24,2025-10-02 18:04:37,3.611711731488221e-05,7.387388620479957e-07,1.6433311071928358e-05,1.266667191836718e-06,3.0271882681232043e-05,3.14229524434685e-06
25,2025-10-02 18:05:25,3.648392293542635e-05,8.499713391119245e-07,1.812982862037238e-05,1.4897967890799644e-06,2.9279609297550024e-05,2.945881870105295e-06
26,2025-10-02 18:06:14,3.757543084215165e-05,9.343952733958412e-07,1.7037246332618494e-05,1.6294975889629688e-06,3.992797687568661e-05,5.310451044181214e-06
27,2025-10-02 18:07:02,4.2010551369431326e-05,1.2513779173134863e-06,1.9018108594615057e-05,1.5561894908208611e-06,4.055119414547725e-05,6.4190296114055465e-06
28,2025-10-02 18:07:51,4.207816873247339e-05,1.1135992944647748e-06,1.6377584800331135e-05,1.3269146226520314e-06,3.98221248127939e-05,5.921307776308142e-06
29,2025-10-02 18:08:39,4.297408394227098e-05,1.189547276405186e-06,1.902278211907138e-05,1.8090473321663324e-06,2.9720942560151897e-05,2.872737294337179e-06
30,2025-10-02 18:09:28,4.125941675980904e-05,1.1759556035629049e-06,1.857380074388182e-05,1.541124255918553e-06,4.29532119110565e-05,5.878238875120309e-06
31,2025-10-02 18:10:18,3.84340909624914e-05,8.054804387867372e-07,1.6639731194034724e-05,1.4776905247778073e-06,3.379968041894443e-05,4.377673940923181e-06
32,2025-10-02 18:11:07,3.908525071683045e-05,1.1300771419253333e-06,1.7251652852046107e-05,1.557176181067765e-06,3.028427165685521e-05,3.184383770820485e-06
33,2025-10-02 18:11:55,3.869424657865217e-05,1.3049744321409624e-06,1.7414475830701548e-05,1.4213805951463146e-06,3.1601300069628024e-05,3.624656634565722e-06
34,2025-10-02 18:12:44,3.953114884347464e-05,1.1028453433210506e-06,1.6330189595681333e-05,1.413807772785162e-06,3.783334824825069e-05,4.738013616315956e-06
