Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
42,2025-10-03 17:42:21,4.058400662110273e-05,1.1780994740473265e-06,1.6827628957605256e-05,1.859815053761962e-06,3.686375539069253e-05,8.180498324340896e-06
43,2025-10-03 17:43:08,3.512570039232443e-05,1.0990022969149968e-06,1.7158147999518647e-05,2.071625213379087e-06,4.3337743131477424e-05,1.1537509749017078e-05
44,2025-10-03 17:43:56,3.9671634628257735e-05,1.1684714174940816e-06,1.851636959182557e-05,2.2301043457435133e-06,3.14609707152691e-05,5.940872427788975e-06
45,2025-10-03 17:44:44,3.999946886246164e-05,1.0371248473272669e-06,1.7030712445409435e-05,2.0013032226889824e-06,3.695116964030909e-05,8.029898947573878e-06
46,2025-10-03 17:45:32,3.5257646373132445e-05,9.339736898751148e-07,1.7280485833603976e-05,2.0588687636081656e-06,4.086103353850845e-05,1.0457679884009145e-05
47,2025-10-03 17:46:19,4.018869189770236e-05,9.573258055529624e-07,1.7049627104581688e-05,1.873115115535868e-06,4.007185432519656e-05,9.462569399685691e-06
48,2025-10-03 17:47:07,3.915701562284824e-05,8.858561622520765e-07,1.6773654925250625e-05,1.8427424349410616e-06,4.375757392893753e-05,9.61230710589062e-06
49,2025-10-03 17:47:56,3.660179361264504e-05,1.0629082647385271e-06,1.710979317937067e-05,1.8281199705432185e-06,4.249095726116536e-05,1.0448823323797606e-05
50,2025-10-03 17:48:42,4.054902047356812e-05,1.184248744456235e-06,1.9691333482008133e-05,2.0583372570061298e-06,4.032818378107983e-05,1.0120976503651231e-05
51,2025-10-03 17:49:30,2.740916397159232e-05,7.997450137411864e-07,1.6243426449458198e-05,1.8860333688420231e-06,3.205675244655204e-05,5.181029260302682e-06
52,2025-10-03 17:50:17,3.2193325365081904e-05,6.928650189612623e-07,1.9011630011611658e-05,1.8725673429969787e-06,2.972806013268325e-05,4.444646170487358e-06
