Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
47.0,2025-10-04 16:45:04,4.215670443663555e-05,1.0468234973941597e-06,1.6897545338290243e-05,1.7916520648270848e-06,3.774879583051671e-05,8.7372746289535e-06
48.0,2025-10-04 16:45:52,4.489152732767288e-05,1.25786303245983e-06,1.6955333415724638e-05,1.6955397888254967e-06,3.230396150954995e-05,6.108937384898054e-06
49.0,2025-10-04 16:46:41,4.268840503596216e-05,1.0916961667069643e-06,1.8031579854138613e-05,2.1254588303120658e-06,4.517158532491017e-05,1.2974542723251509e-05
50.0,2025-10-04 16:47:31,4.379509073038079e-05,1.3144330920047847e-06,1.8037112720081797e-05,1.93108933165286e-06,3.603483060232726e-05,7.374310397780174e-06
51.0,2025-10-04 16:48:21,4.36947782509467e-05,1.2148367542803238e-06,1.61269625815752e-05,1.7716830950576077e-06,4.074531108888557e-05,1.0494284254033616e-05
52.0,2025-10-04 16:49:10,4.433605916021044e-05,1.1409988849362045e-06,1.8406934734649383e-05,2.2318212704533967e-06,3.913221834084269e-05,9.463123652685544e-06
53.0,2025-10-04 16:49:59,4.292765633384654e-05,1.232399544110589e-06,1.66329398154641e-05,1.915816743131963e-06,3.881383830339757e-05,9.386501660166962e-06
54.0,2025-10-04 16:50:48,4.6277779384151785e-05,1.449111372554257e-06,1.2937430902137947e-05,7.094359786433732e-07,4.098177846123541e-05,8.387637375234043e-06
55.0,2025-10-04 16:51:38,4.269943107515495e-05,1.136527302576671e-06,1.5660175214815553e-05,1.8317676592402328e-06,3.2169676050353146e-05,6.522533319712692e-06
56.0,2025-10-04 16:52:27,4.65369804485416e-05,1.47796421608715e-06,1.772153430645851e-05,1.7722127858893925e-06,4.2712243007558826e-05,1.0977437322222557e-05
57.0,2025-10-04 16:53:17,4.407825788566022e-05,1.042893146705138e-06,1.653602188755876e-05,1.914602642196383e-06,4.2517412639275776e-05,1.0494833998474817e-05
58.0,2025-10-04 16:54:06,4.707380909430015e-05,1.5635629784796327e-06,1.7302883165370986e-05,2.036328595737024e-06,4.426469695517632e-05,1.3622701656844364e-05
59.0,2025-10-04 16:54:54,5.0868140690329966e-05,1.7362854684028364e-06,1.753762588352359e-05,1.845693110895007e-06,3.951561596382547e-05,9.02524181842446e-06
60.0,2025-10-04 16:55:43,4.299670552554424e-05,1.1211685275814132e-06,1.5738417313171382e-05,1.640077548794257e-06,3.6824983140837375e-05,9.03898481907728e-06
61.0,2025-10-04 16:56:33,4.1842049877116594e-05,1.177066985717517e-06,1.6721464200175618e-05,1.855987523645596e-06,3.96938558515636e-05,9.347319437121344e-06
62.0,2025-10-04 16:57:22,4.7866611363689415e-05,1.557702661393651e-06,1.7825918364966498e-05,1.9130337730186874e-06,4.052144575084071e-05,1.0669146846198542e-05
63.0,2025-10-04 16:58:11,4.443448547264417e-05,1.2409389623982884e-06,1.4264590858514836e-05,1.6905765215528104e-06,3.152864560918012e-05,6.377628343522153e-06
64.0,2025-10-04 16:59:00,3.896852491291902e-05,1.2149942281707898e-06,1.078835904833042e-05,1.2355727737693057e-06,4.591278620136308e-05,1.040334971661182e-05
65.0,2025-10-04 16:59:49,4.102051739240942e-05,1.0134872707878248e-06,1.669784904079208e-05,1.6075034910682454e-06,3.879150105379203e-05,9.815145458574712e-06
66.0,2025-10-04 17:00:37,4.5928715339371706e-05,1.3814138021377164e-06,1.849685157195857e-05,2.077362936795632e-06,3.893967011170396e-05,1.1232182939092743e-05
67.0,2025-10-04 17:01:27,4.81077490388504e-05,1.3566958649869809e-06,1.80429157348172e-05,1.8505727782261149e-06,3.705153178445997e-05,8.731659561855105e-06
68.0,2025-10-04 17:02:16,4.5719756039952486e-05,1.2067667491858655e-06,1.6516484175888024e-05,1.8909268101440397e-06,4.262627208095893e-05,1.0985237053073084e-05
69.0,2025-10-04 17:03:05,4.629113682996788e-05,1.1038259204868404e-06,1.6569782957498447e-05,1.7350036679367422e-06,3.75447277989327e-05,8.462091470581097e-06
70.0,2025-10-04 17:03:54,4.3152086397268974e-05,1.1380770382076765e-06,1.671727904661857e-05,1.9060582683642736e-06,4.030577576408234e-05,9.00648969101266e-06
